1-Methyladenosine_pos-001,1-Methylhistidine_pos-002,1-Methylnicotinamide_pos-003,2-Aminoadipic acid_pos-005,2-Aminooctanoic acid_pos-006,3-Indoleacrylic acid_pos-012,4-Pyridoxic acid_pos-018,5-Hydroxyindoleacetic acid_pos-021,5-Hydroxylysine_pos-023,7-Methylguanosine_pos-028,Acetylcarnitine_pos-029,Acetylcholine_pos-030,AICAR_pos-034,Alanine-Sarcosine_pos-035,Arginine_pos-038,Argininosuccinic acid_pos-039,Asparagine_pos-040,Betaine_pos-042,cAMP_pos-046,Carnitine_pos-047,Carnitine-C12_pos-048,Carnitine-C14_pos-049,Carnitine-C16_pos-050,Carnitine-C18_pos-051,Carnitine-C3_pos-052,Carnitine-C4_pos-053,Carnitine-C5_pos-054,Carnitine-C6_pos-055,Carnitine-C8_pos-056,cGMP_pos-058,Choline_pos-059,Citrulline_pos-060,CMP_pos-061,Creatine_pos-062,Creatinine_pos-063,Cystine_pos-068,Cytidine_pos-069,Cytosine_pos-070,dAMP_pos-071,Glutamine_pos-079,Glycerophosphorylcholine_pos-080,Glycochenodeoxycholate_pos-082,Glycocholic acid_pos-083,GMP_pos-084,GSH_pos-085,GSSG_pos-086,Guanidineacetic acid_pos-087,Guanine_pos-088,Guanosine_pos-089,Histidine_pos-091,Homocysteine_pos-093,Homoserine_pos-094,Hydroxyproline_pos-095,Hypoxanthine_pos-096,Inosine_pos-099,Isoleucine_pos-100,Kynurenic acid_pos-101,Kynurenine_pos-102,Leucine_pos-103,Lysine_pos-105,Methionine_pos-107,Methionine sulfoxide_pos-108,"N,N-Dimethylglycine_pos-110",N-Acetyl-aspartic acid_pos-111,N-Acetylputrescine_pos-114,NAD_pos-115,Neopterin_pos-117,Nicotinamide_pos-118,nicotinate_pos-119,O-Acetyl-serine_pos-123,Ornithine_pos-124,Pantothenic acid_pos-125,Phenylalanine_pos-127,Phosphocholine _pos-128,Proline_pos-132,Purine_pos-134,Pyridoxine_pos-137,Riboflavin_pos-138,S-Adenosyl-methionine_pos-139,SDMA-ADMA_pos-140,Serotonin_pos-142,S-Methyl-5'-thioadenosine_pos-143,Spermidine_pos-144,Thymine_pos-150,Trimethylamine N-oxide_pos-151,Trimethyllysine_pos-152,Tryptophan_pos-154,Tyrosine_pos-155,Uracil_pos-156,Urea_pos-157,Valine-Norvaline_pos-158,Xanthosine_pos-160,NMN_pos-162,Anthranilate_pos-163,NR_pos-175,Tryptamin_pos-176,3-Hydroxy-kynnrenine_pos-177,"1,2,3-Benzenetricarboxylic acid_neg-001",2-Hydroxyisocaproic acid_neg-003,2-Ketohexanoic acid_neg-005,Glycerate-2P_Glycerate-3P_neg-006,3-Methyl-2-oxovaleric acid_neg-008,3-Phenyllactic acid_neg-009,4-Hydroxy-3-methoxyphenylglycol_neg-011,4-Hydroxyphenylpyruvic acid_neg-013,Acetoacetate_neg-015,ADP-ribose_neg-017,AMP_neg-019,Ascorbic acid_neg-020,Cholic acid_neg-023,Citraconic acid_neg-025,Citrate_neg-026,Dihydroorotic acid_neg-031,Fumaric acid_neg-036,G6P-F6P_neg-037,Glucarate_neg-039,Gluconic acid_neg-040,Glucose-Fructose_neg-042,Glucuronic acid_neg-043,Glutamate_neg-044,Glyceric acid_neg-046,Hydroxyglutaric acid_neg-050,IMP_neg-051,Indole-3-carboxylic acid_neg-052,Isocitrate_neg-054,Lactic acid_neg-055,N-Acetyl-Asp-Glu_neg-060,N-Acetyl-D-glucosamine 6-phosphate_neg-061,N-Acetyl-L-alanine_neg-062,Orotic acid_neg-065,Phosphocreatine_neg-067,Pyridoxal 5'-phosphate_neg-071,Pyroglutamic acid_neg-072,Ribose 5-phosphate_neg-074,S-(5'-Adenosyl)-L-homocysteine_neg-075,sn-Glycerol 3-phosphate _neg-077,Sorbitol_neg-078,Succinate_neg-079,Taurine_neg-080,UMP_neg-087,Uridine_neg-088,Xanthine_neg-089,Xanthurenic acid_neg-090,α-D-Galactose 1-phosphate_neg-092,α-Ketoglutaric acid_neg-093,α-ketoisovaleric acid_neg-094,malate_neg-096,state
0.000900194,0.003691603,0.000286442,0.00028966,1.89135E-05,4.428E-05,0.000212185,3.19616E-05,4.55198E-05,6.39547E-05,0.035992008,0.001464265,4.92539E-05,0.002190179,0.005389618,4.4161E-05,0.000148543,0.029973587,5.20879E-05,0.032807307,0.000132526,2.45666E-05,0.000162658,4.20509E-05,0.003909962,0.000921361,0.000667452,0.000900981,0.003673066,1.12718E-05,0.016256695,0.007841639,2.70971E-05,0.035695357,0.009882035,0.000862097,1.00762E-05,0.000749814,1.02315E-05,0.030370087,0.002518109,7.87546E-05,1.28334E-05,0.000116609,4.90316E-05,0.000213354,0.00033942,1.34146E-05,1.84053E-05,0.007108896,0.000232417,0.002326726,0.002029305,0.001766167,9.37729E-06,0.102912111,9.77798E-05,0.001663893,0.16334079,0.007022535,0.009839694,0.00038717,0.00382928,7.48941E-05,0.000237119,2.43482E-05,3.93017E-05,0.000463442,4.90528E-05,7.99362E-05,0.002232318,5.76037E-05,0.124443818,0.000375056,0.090399382,0.000258619,0.000164431,6.25853E-05,0.000366548,0.000883173,0.000267886,0.000272203,1.94201E-05,0.000165935,0.000346224,0.000397633,0.096091648,0.042361797,1.55998E-05,0.021215525,0.054663123,8.88625E-06,1.29044E-05,1.35107E-05,8.00604E-05,9.20179E-05,1.6132E-05,3.05737E-05,0.000106179,0.002122718,0.000184792,0.000137828,0.000160173,8.91498E-06,0.00010332,2.01628E-05,2.41682E-05,9.85852E-05,9.63423E-05,2.38894E-06,0.000812603,0.008093012,1.38258E-05,8.11597E-05,8.63185E-05,6.24116E-05,0.000497395,9.01679E-05,0.000178451,0.000883765,0.000205138,0.000103024,0.000175128,1.33564E-05,0.001357589,0.009607203,0.000111649,0.000116741,0.000164595,0.000257729,3.42145E-05,7.05669E-05,7.93853E-05,0.000114743,4.89328E-06,0.000340455,3.77746E-05,0.000530028,0.002594515,0.000113136,0.000311503,0.000167233,0.000296456,0.000564244,5.06738E-05,9.09207E-05,0.0005669,0
0.000761377,0.003251492,0.00090423,0.000340527,0.000131172,4.64132E-05,0.000190073,3.13244E-05,1.63464E-05,6.39526E-05,0.038813176,0.002443117,5.89916E-05,0.002499839,0.003854551,4.09174E-05,0.000151706,0.029912448,4.2696E-05,0.044897857,0.000117154,1.80791E-05,0.000160499,2.42478E-05,0.003164317,0.00089508,0.000808397,0.000624821,0.002052924,1.32298E-05,0.013303185,0.004280949,2.96249E-05,0.021569916,0.016288986,0.001070835,4.11686E-05,5.61022E-05,1.40409E-05,0.025949221,0.001624954,1.79815E-05,1.34834E-05,4.41556E-05,3.8922E-05,0.000180322,0.000520768,3.09347E-05,2.04442E-05,0.005866802,0.000226829,0.003109661,0.002644104,0.002271638,1.46104E-05,0.094806792,0.000131886,0.001765169,0.162328068,0.006729867,0.010781435,0.000126766,0.003123312,4.31396E-05,0.000208126,1.3277E-05,3.50357E-05,0.000435803,4.34527E-05,6.5313E-05,0.001240034,6.80303E-05,0.125681717,0.000126267,0.09828485,0.000245986,0.000345266,2.87712E-05,0.000377308,0.000797705,8.8383E-06,0.000236721,2.11313E-05,0.000127764,0.000221399,0.000387883,0.098081463,0.047018499,1.49608E-05,0.021006044,0.051233207,9.77235E-06,4.33963E-06,1.41668E-05,8.44881E-05,9.30001E-05,3.66469E-05,3.61916E-05,0.000196863,0.002797006,0.000226769,0.000158683,0.000265811,7.69684E-06,0.00018086,1.74708E-05,9.14882E-06,4.81407E-05,7.12411E-05,3.18507E-06,0.00099772,0.009840032,2.11106E-05,0.00010621,8.12251E-05,5.08526E-05,0.000357958,0.000124153,0.000116576,0.000792895,0.000120859,8.79999E-05,1.7994E-05,1.64122E-05,0.000975391,0.013570725,0.000229782,9.64506E-05,0.0001843,0.000258577,4.51769E-05,2.72414E-05,0.000123131,8.83263E-05,5.87107E-06,0.000159587,1.10467E-05,0.000466674,0.002884542,0.000158668,0.000390123,0.000243339,0.000335703,0.000336845,4.74132E-05,0.000127186,0.000488548,0
0.000975612,0.003440327,6.66186E-05,0.000233616,3.26954E-05,6.44292E-06,0.000233959,4.20915E-05,1.81175E-05,7.53455E-05,0.035360308,0.002291649,4.75292E-05,0.002086627,0.004624341,4.86337E-05,0.000167012,0.076489104,4.66367E-05,0.024391557,8.77151E-05,1.42653E-05,0.000166061,4.75129E-05,0.002140165,0.000390847,0.000508813,0.000712074,0.002760827,2.2614E-05,0.016243859,0.007183153,1.35929E-05,0.008259661,0.020857808,0.001947066,7.21586E-05,9.17206E-05,7.40457E-05,0.033333722,0.002862374,8.15098E-05,7.78446E-05,6.35375E-05,2.78742E-05,2.75003E-05,0.000335265,1.63316E-05,2.37106E-05,0.004911893,0.000311558,0.004498153,0.001445358,0.001810074,4.92611E-05,0.099328119,0.000120375,0.001912268,0.14579643,0.007973247,0.010660429,9.73288E-05,0.003669369,7.21886E-05,0.000194286,1.05922E-05,5.28255E-05,0.000238156,5.88534E-05,6.17289E-05,0.002070515,5.82938E-05,0.11995175,0.000128805,0.133789213,0.000224551,0.000198491,5.11603E-05,0.000546346,0.000943665,9.91265E-05,0.000266388,1.78256E-05,0.000155063,0.000206564,0.000565966,0.080790694,0.031982092,1.01576E-05,0.017470631,0.048127262,1.42683E-05,3.93271E-06,1.47145E-05,8.47054E-05,9.03499E-05,9.49791E-06,3.03797E-05,0.000133151,0.002586426,0.000127912,0.000155962,0.000229166,1.56755E-05,0.000200403,3.69937E-05,6.90714E-06,4.32599E-05,9.55575E-05,3.05271E-05,0.000865929,0.006392301,1.82596E-05,9.80853E-05,8.46365E-05,6.16917E-05,0.000774036,0.000201369,0.000162958,0.000825333,0.000230631,0.000114136,5.6984E-05,1.75498E-05,0.000704339,0.00873764,5.30991E-05,0.000124181,0.000209461,0.000190034,5.11212E-05,2.04816E-05,9.13063E-05,9.99543E-05,6.28721E-06,0.000273009,2.59845E-05,0.000356287,0.003333947,4.05951E-05,0.000282118,0.000184857,0.000247807,0.000377542,4.9064E-05,0.000108405,0.000569888,1
0.001104479,0.004553575,0.000636757,0.000274345,7.13812E-05,1.25209E-05,0.000298779,2.49471E-05,1.40516E-05,0.000118188,0.040164758,0.001932202,6.29426E-05,0.002734537,0.005560155,3.69443E-05,0.000181221,0.024471434,4.78236E-05,0.051146301,0.000256868,1.22659E-05,0.000186188,4.9431E-05,0.004146772,0.001928492,0.00135236,0.001878451,0.006031568,1.96828E-05,0.012114006,0.005506757,2.35817E-05,0.019895502,0.016915623,0.000917133,2.06855E-05,1.83238E-05,2.13655E-05,0.026776465,0.000703205,5.68888E-05,3.11998E-05,7.46529E-05,3.80159E-05,5.62298E-05,0.000582981,2.2615E-05,2.30307E-05,0.006631693,0.000286292,0.002722286,0.00227,0.001475564,2.02565E-05,0.095079225,0.00014258,0.001430058,0.168583598,0.006522607,0.011365399,9.44623E-05,0.002927228,5.95999E-05,0.000146677,1.47087E-05,2.65982E-05,0.000602109,5.49835E-05,6.129E-05,0.000897569,7.89773E-05,0.116434854,0.000202409,0.116078126,0.000224167,0.000352763,4.09853E-05,0.000770806,0.000858489,5.7698E-05,0.000175025,1.99519E-05,0.000175189,0.000111533,0.000561246,0.090395283,0.035346506,2.10035E-05,0.018739301,0.053666812,1.39884E-05,3.26902E-06,1.91003E-05,0.000104472,9.04861E-05,3.28288E-05,4.51579E-05,0.00022352,0.003224956,0.000138315,0.000176237,0.000217212,4.33803E-06,0.000174732,1.21039E-05,9.34268E-06,3.92735E-05,0.000129131,5.48735E-06,0.000841612,0.006433285,1.28041E-05,6.89311E-05,7.40221E-05,7.38768E-05,0.000413094,0.000109217,0.000111835,0.000999457,0.000131788,8.07773E-05,2.92945E-05,1.69206E-05,0.001410593,0.008792476,0.000116838,7.96476E-05,0.000172324,0.000175588,4.47627E-05,4.4661E-05,9.41088E-05,8.09199E-05,5.39097E-06,0.000264933,1.31814E-05,0.000477801,0.00303018,9.7456E-05,0.000558063,0.000257559,0.000275777,0.000359195,5.14075E-05,0.000133527,0.000569152,0
0.000622262,0.001995342,0.000188051,0.000224763,2.16854E-05,3.83295E-05,0.000117131,1.92224E-05,1.92992E-05,7.06329E-05,0.030161006,0.001771002,5.14108E-05,0.002295256,0.002455757,4.35789E-05,0.000161251,0.038948184,3.53782E-05,0.040262366,3.61922E-05,1.89289E-05,0.00018773,5.71339E-05,0.005491283,0.001110914,0.000667116,0.000340546,0.000614664,2.14256E-05,0.011411537,0.004621662,7.55533E-05,0.038368695,0.010798091,0.000796751,2.95248E-05,0.000110491,0.000230032,0.025561677,0.004472251,0.000304944,6.81152E-05,9.96147E-05,2.13153E-05,0.000151293,0.00030016,3.54204E-05,3.10501E-05,0.005433186,0.000207665,0.003708172,0.001392565,0.001013854,4.78585E-05,0.119039122,0.000102293,0.001332891,0.170908006,0.006603157,0.011596237,0.000149869,0.002532625,8.05536E-05,0.000132469,1.6778E-05,4.02051E-05,0.000401054,0.00035912,0.000119254,0.00126474,3.52348E-05,0.126074475,0.000170784,0.094804134,0.000308311,0.000143328,0.00014388,0.000324295,0.000697393,3.40525E-05,0.000233317,2.57499E-05,0.00015483,0.000165479,0.000308187,0.085608421,0.035279013,2.1566E-05,0.016593679,0.059510923,1.1312E-05,1.01068E-05,1.74369E-05,7.42388E-05,8.79525E-05,5.8762E-05,2.42445E-05,0.000126797,0.001872318,0.000137799,0.000123715,0.000157545,8.92186E-06,0.000150082,4.87263E-05,1.7235E-05,6.91859E-05,6.58634E-05,9.95069E-05,0.00072101,0.005438529,1.61453E-05,3.85174E-05,0.000101101,5.95449E-05,0.000622928,0.000106858,0.000163379,0.000678715,0.000256025,7.75583E-05,3.70616E-05,1.16612E-05,0.000875572,0.008078867,6.69609E-05,8.36401E-05,0.000138681,0.000142527,2.08193E-05,4.01698E-05,9.76141E-05,0.000141201,3.94822E-06,0.000360288,0.000409618,0.000760215,0.00274669,0.000401482,0.000247283,0.000143629,0.000280135,0.000216582,4.00893E-05,8.84016E-05,0.000470059,0
0.001066867,0.003947476,0.000222524,0.000357493,5.47208E-05,5.84143E-05,0.000186493,5.33214E-05,1.75377E-05,8.49356E-05,0.040142482,0.00265004,5.02689E-05,0.002089087,0.004483905,7.00468E-05,0.000131351,0.039810619,4.44288E-05,0.039444025,0.000108098,1.19757E-05,0.000130655,1.56854E-05,0.003700001,0.000744006,0.000904253,0.000925233,0.002600264,1.05387E-05,0.01846879,0.007008671,1.18406E-05,0.010342602,0.018554263,0.001140581,1.45838E-05,3.58538E-05,4.70141E-05,0.030760384,0.000831947,5.21839E-05,2.612E-05,7.55492E-05,5.05301E-05,0.000100715,0.000243111,1.46522E-05,1.53251E-05,0.005620388,0.000388364,0.002593128,0.000924274,0.002008149,2.43393E-05,0.10047928,0.00013292,0.001541646,0.162681918,0.006163906,0.009180085,0.000157099,0.004447967,8.13785E-05,0.000215887,6.88852E-06,4.73355E-05,0.000205789,5.25392E-05,6.28047E-05,0.001608855,6.26234E-05,0.121007352,0.000101374,0.128250055,0.000253819,0.000210136,0.000119986,0.000679027,0.001135552,0.000119764,0.000346761,1.53557E-05,0.000119448,0.000693348,0.000526701,0.070979226,0.040026554,9.72875E-06,0.016173671,0.051686262,1.66618E-05,7.78104E-06,2.6352E-05,0.000149958,7.43698E-05,1.32217E-05,3.28622E-05,0.000206759,0.001715396,0.000179231,0.000109802,0.000182648,1.13992E-05,0.000161941,5.00247E-05,8.47565E-06,7.74525E-05,3.9949E-05,9.01608E-06,0.000784831,0.013318844,2.87836E-05,0.000152982,7.16461E-05,5.60705E-05,0.000986865,0.000204241,0.000151159,0.000725725,0.000145492,0.000131591,6.72272E-05,2.54648E-05,0.000944066,0.008918412,9.11261E-05,0.000150399,0.000215104,0.000218118,5.73114E-05,7.93436E-06,9.35508E-05,8.94288E-05,7.33607E-06,0.000184581,8.74898E-06,0.000413298,0.003189239,4.22587E-05,0.000220413,0.000180324,0.00022898,0.000356577,7.96436E-05,8.78841E-05,0.001237898,1
0.000897854,0.0045001,0.000473004,0.000266602,1.13083E-05,5.96632E-05,0.000147234,3.21049E-05,2.03133E-05,8.88199E-05,0.026979024,0.002313678,5.92772E-05,0.002338803,0.004511016,3.3637E-05,0.000190274,0.035865313,3.96385E-05,0.031262971,3.74117E-05,4.79545E-06,8.60931E-05,1.13525E-05,0.005717805,0.000665529,0.000946533,0.000668585,0.00233813,9.67475E-06,0.014938661,0.005945507,2.1511E-05,0.038994889,0.017447791,0.000988602,2.49788E-05,7.10287E-05,4.57397E-05,0.028979175,0.001708948,4.52522E-06,2.64371E-06,0.000383956,5.34887E-05,0.000122697,0.000395462,1.07889E-05,2.24893E-05,0.00626718,0.000285521,0.00323402,0.002138416,0.002779267,2.81119E-05,0.083226948,0.000155813,0.00158506,0.15100494,0.006983261,0.009518226,0.000159991,0.003541323,6.09802E-05,0.000196403,2.02844E-05,4.73763E-05,0.000480915,4.30738E-05,6.1593E-05,0.002613178,3.55444E-05,0.117591507,0.000101687,0.154674922,0.000231606,0.000203151,2.27223E-05,0.00030898,0.000824811,0.000144297,0.000315558,1.35099E-05,0.00011385,0.000372159,0.000535306,0.0839215,0.031676872,2.03027E-05,0.024010618,0.048170299,1.70182E-05,8.6174E-06,2.33884E-05,0.000110044,8.44635E-05,1.56307E-05,2.49423E-05,0.000160897,0.002007035,0.000210566,0.000109744,0.000122341,6.09813E-06,0.000147973,3.51055E-05,2.88531E-05,0.000304324,5.66364E-05,1.35378E-06,0.000837759,0.005890428,3.43357E-05,7.48662E-05,7.92502E-05,5.91625E-05,0.00064647,0.000122972,0.000129091,0.000818412,0.000219916,0.000110404,0.000145687,3.49814E-05,0.000616489,0.011875986,7.59588E-05,0.000119695,0.000180369,0.000198248,1.70615E-05,7.8924E-06,0.000121434,0.000100032,7.28834E-06,0.000146844,1.22162E-05,0.000417535,0.002938192,0.000132811,0.000396385,0.000234559,0.000260537,0.000291034,4.47837E-05,9.13099E-05,0.000574059,1
0.000661314,0.001733595,0.000182763,0.000548992,2.13288E-05,2.16445E-05,0.000145659,3.12098E-05,1.78685E-05,3.75987E-05,0.027705248,0.001404115,5.62922E-05,0.001942448,0.005790458,6.32036E-05,0.000111809,0.015918505,3.77216E-05,0.033218255,3.11369E-05,3.10163E-06,7.56287E-05,1.06544E-05,0.005150404,0.001034734,0.000892444,0.000468401,0.000867547,1.15711E-05,0.013811954,0.005901087,1.00446E-05,0.032499553,0.008686485,0.000882343,7.41916E-06,0.000119136,1.02097E-05,0.020431169,0.001678214,4.50044E-05,2.13524E-05,4.53755E-05,1.48317E-05,9.57894E-05,0.000202612,1.54031E-05,1.35824E-05,0.005357601,0.000191156,0.002339511,0.000791148,0.002314107,9.80107E-06,0.122093806,9.03992E-05,0.001404432,0.177348749,0.005916656,0.009257603,0.000164291,0.003199826,4.19992E-05,0.000195614,1.10758E-05,3.1009E-05,0.000380473,4.16111E-05,5.13246E-05,0.001771951,4.72529E-05,0.105338986,0.000198017,0.128931903,0.000215518,0.000171013,6.78848E-05,0.000356664,0.000527896,4.12278E-05,0.000277271,1.0224E-05,0.000118003,0.000220151,0.000301911,0.08361196,0.050321652,1.30469E-05,0.023494758,0.060921558,6.65503E-06,4.69333E-06,1.86655E-05,5.71897E-05,7.58444E-05,2.14645E-05,2.09946E-05,0.000106584,0.001954009,0.00014441,0.000142853,0.000150098,4.8395E-06,0.000133568,1.74504E-05,4.78879E-06,5.48637E-05,6.55495E-05,6.97071E-06,0.000708361,0.007400997,1.28671E-05,9.30289E-05,7.19785E-05,5.29031E-05,0.000392748,7.05616E-05,0.000125543,0.00100902,0.000175645,8.67561E-05,5.34413E-05,9.70523E-06,0.000954274,0.009477708,7.23081E-05,9.60374E-05,0.000150712,0.000186485,3.6028E-05,3.87624E-05,9.5991E-05,0.000119486,4.27592E-06,0.000280879,2.30381E-05,0.000336336,0.002288342,4.42918E-05,0.000126191,0.000124068,0.000287308,0.000387427,6.4415E-05,8.92347E-05,0.000583098,1
0.000919672,0.002013831,9.39173E-05,0.000166969,1.9353E-05,1.18234E-05,0.00013424,2.48427E-05,2.56452E-05,7.67533E-05,0.019693518,0.001459769,5.92257E-05,0.002810105,0.004608148,4.40756E-05,0.000128272,0.098006667,6.3625E-05,0.01082408,3.2086E-05,7.91273E-06,0.000101551,1.73855E-05,0.002216037,0.000648085,0.000469548,0.000459514,0.001051823,7.46441E-05,0.010590727,0.005169004,2.18483E-05,0.021063373,0.01630795,0.001008021,0.000882687,5.67402E-05,0.000215351,0.022722634,0.000821888,3.2639E-05,1.27648E-05,4.37208E-05,3.17301E-05,8.37497E-05,0.00039413,7.93179E-05,4.91621E-05,0.005184654,0.000243077,0.003026329,0.001131076,0.001556896,7.95337E-05,0.101845959,9.90402E-05,0.001477763,0.158176626,0.006365401,0.009195345,0.000150374,0.002613979,6.95386E-05,0.000179291,1.47785E-05,3.24126E-05,0.000289646,8.92186E-05,5.31149E-05,0.001753051,4.56484E-05,0.118494023,0.000103485,0.137642587,0.00024393,0.000253689,1.72007E-05,0.000541603,0.000842388,2.83586E-05,0.000307306,1.61656E-05,0.000126966,8.07697E-05,0.000504375,0.08265183,0.038282704,1.27547E-05,0.013622426,0.051247633,2.423E-05,5.2811E-06,1.67188E-05,0.000101038,7.9935E-05,9.20391E-06,2.41175E-05,0.000179649,0.001997575,0.000124213,0.000118417,0.00017862,5.02085E-06,0.000177521,2.66154E-05,1.24619E-05,3.72564E-05,5.16511E-05,1.48262E-05,0.00078335,0.008587017,2.50461E-05,8.6957E-05,7.0771E-05,4.86437E-05,0.000655666,9.61868E-05,0.000108601,0.00087667,0.000288644,0.000106707,3.4217E-05,1.61081E-05,0.001046349,0.013367245,5.27443E-05,0.000145364,0.000180573,0.000143822,2.89916E-05,1.23411E-05,8.42346E-05,0.000107737,4.6242E-06,0.00034772,9.4434E-06,0.000332818,0.002836714,7.54495E-05,0.00026743,0.00012174,0.000252552,0.000437161,4.22519E-05,0.000102633,0.000487621,1
0.000808029,0.003945599,0.000332383,0.000288458,1.90733E-05,1.76915E-05,0.00011764,2.38103E-05,2.08372E-05,6.29228E-05,0.033028049,0.002163473,5.04465E-05,0.002319365,0.005657358,3.45166E-05,0.000181684,0.024914242,3.60463E-05,0.03798439,0.000108997,7.58736E-06,0.000164899,2.22527E-05,0.004649113,0.000881319,0.001054528,0.000921876,0.002485806,1.44132E-05,0.013049599,0.00311684,3.83835E-05,0.020817099,0.0143449,0.001346596,1.93943E-05,2.79183E-05,5.58609E-06,0.027284571,0.003864327,5.96844E-05,1.50865E-05,3.86566E-05,1.59668E-05,3.33697E-05,0.000357519,1.92348E-05,2.05879E-05,0.007651553,0.000317317,0.003455576,0.000896134,0.002075302,1.6831E-05,0.093028837,0.000111436,0.001253587,0.158315579,0.006607534,0.009663686,0.000151575,0.003208921,5.39335E-05,0.000184157,8.50558E-06,4.00333E-05,0.000447529,4.4138E-05,6.79874E-05,0.001715906,3.91984E-05,0.111849417,0.000174943,0.173865715,0.000212313,0.000201543,3.28199E-05,0.000490713,0.000705077,4.13719E-05,0.000207473,1.49571E-05,0.00015183,0.000461591,0.000345927,0.074855945,0.040223141,1.51053E-05,0.019555687,0.0519071,9.54702E-06,3.36177E-06,1.82627E-05,6.39126E-05,6.75167E-05,2.35063E-05,3.15933E-05,0.000110002,0.00178358,0.000176804,0.000109395,8.49931E-05,6.15134E-06,7.9037E-05,3.41652E-05,4.37213E-06,4.14578E-05,0.000116153,2.83417E-06,0.000814428,0.006128124,1.86395E-05,7.57014E-05,7.98586E-05,6.31674E-05,0.000632399,8.74089E-05,0.000149984,0.000905525,0.000209447,8.71233E-05,4.18619E-05,1.07845E-05,0.000854605,0.010054303,0.000132817,0.000114237,0.000170191,0.000251204,3.77312E-05,2.8009E-05,0.000111273,0.000112319,3.05783E-06,0.000201429,7.37026E-06,0.000429525,0.002315907,9.47898E-05,0.00028306,0.00016747,0.000226008,0.000380445,4.27939E-05,8.44322E-05,0.000365875,1
0.001422504,0.003752459,0.000400499,0.000152733,2.02292E-05,2.30733E-05,0.000166284,3.05466E-05,1.84616E-05,0.000155069,0.069070768,0.002956838,4.35199E-05,0.001145586,0.006561274,3.26268E-05,8.90553E-05,0.020268454,4.17084E-05,0.042530989,0.000193614,2.15804E-05,0.000788203,5.6514E-05,0.005683544,0.001436672,0.000845383,0.001629144,0.00247944,1.27568E-05,0.013161758,0.008287282,4.98649E-05,0.01365817,0.013724426,0.001008779,4.65482E-05,6.50124E-05,1.82105E-05,0.03088826,0.000758001,2.81411E-05,1.80222E-05,0.000551917,1.78407E-05,4.16669E-05,0.000276542,2.10313E-05,1.49888E-05,0.004893341,0.000296321,0.003370471,0.000561865,0.001364777,8.87886E-06,0.124010024,0.000125153,0.005527249,0.167794287,0.004509068,0.009429623,0.000169123,0.003134625,5.89395E-05,0.000340452,0.000102444,0.000225637,0.000611943,4.34386E-05,5.87845E-05,0.001437587,5.59458E-05,0.108403447,0.000162927,0.123421341,0.000229388,0.000259282,3.85984E-05,0.001025621,0.001055857,0.0008779,7.91346E-05,1.59881E-05,0.000111369,0.000976457,0.000770675,0.054939311,0.03049253,1.14525E-05,0.021176055,0.052090072,7.99591E-06,5.44019E-05,2.66985E-05,0.000144691,4.81901E-05,2.39545E-05,4.82364E-05,0.000228974,0.00228144,7.55199E-05,0.000177218,0.000926693,7.41208E-06,0.000122329,0.00022993,4.82548E-05,0.000263797,4.9529E-05,9.48226E-05,0.000629988,0.008287833,3.95508E-05,0.000103158,8.94149E-05,4.67676E-05,0.000688578,9.90507E-05,0.000125967,0.000974502,0.000174088,0.000195496,0.000144263,2.71306E-05,0.000901845,0.006098227,0.000106957,0.000240641,0.000442626,0.000328642,2.22455E-05,7.16807E-06,0.000143479,8.75306E-05,6.58186E-06,0.000100746,8.32827E-05,0.000256048,0.003710588,0.000499563,0.000190239,0.00019698,0.000163133,0.000279792,5.12685E-05,0.000136973,0.0005262,1
